MSSubClass,MSZoning,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,BsmtHalfBath,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,SaleType,SaleCondition,SalePrice
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,108,319,931,GasA,TA,Y,SBrkr,1283,0,1283,0,1,3,1,TA,6,Typ,NoFireplace,Detchd,Unf,2,506,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,140000
20,RL,NoAlley,IR1,Lvl,CulDSac,Somerst,RRNn,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Mn,GLQ,0,440,1660,GasA,Ex,Y,SBrkr,1660,0,1660,0,2,3,1,Gd,8,Typ,Gd,Attchd,RFn,2,500,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,290000
60,RL,NoAlley,Reg,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,PConc,Gd,TA,No,Unf,0,1055,1055,GasA,Ex,Y,SBrkr,1055,0,1845,0,2,3,1,Gd,8,Typ,TA,Attchd,RFn,2,462,TA,TA,Y,0,0,0,0,GdPrv,400,WD,Normal,189000
50,RL,NoAlley,IR1,Bnk,Inside,Gilbert,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,Wood,Gd,TA,Av,GLQ,0,132,559,GasA,Gd,Y,SBrkr,1080,0,1752,0,2,4,1,TA,8,Typ,NoFireplace,Basment,RFn,2,492,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,164000
30,RL,NoAlley,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,0,328,672,GasA,TA,Y,SBrkr,672,0,672,0,1,2,1,TA,4,Typ,NoFireplace,Attchd,Unf,1,234,TA,TA,N,0,0,0,0,NoFence,0,WD,Normal,113000
80,RL,NoAlley,IR1,Lvl,CulDSac,Sawyer,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,Gd,Av,GLQ,0,0,648,GasA,Ex,Y,SBrkr,960,0,960,1,0,0,1,TA,3,Typ,NoFireplace,Attchd,Unf,1,364,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,145000
85,RL,NoAlley,IR1,Lvl,Inside,NAmes,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,BLQ,0,141,925,GasA,TA,Y,SBrkr,999,0,999,0,1,3,1,TA,6,Typ,NoFireplace,Attchd,Unf,1,300,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,134500
20,RL,NoAlley,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Rec,374,340,894,GasA,TA,Y,SBrkr,894,0,894,0,1,3,1,TA,5,Typ,NoFireplace,Detchd,RFn,1,384,TA,TA,Y,0,0,0,0,MnPrv,0,WD,Normal,125000
90,RM,NoAlley,Reg,Lvl,Inside,Sawyer,RRAe,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,Slab,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0,0,0,GasA,TA,Y,SBrkr,1318,0,1902,0,2,4,2,TA,8,Typ,NoFireplace,Attchd,Unf,2,539,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,112000
20,FV,NoAlley,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,0,364,1300,GasA,Ex,Y,SBrkr,1314,0,1314,0,2,3,1,Gd,6,Typ,NoFireplace,Attchd,RFn,2,552,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,229456
50,RM,NoAlley,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,Slab,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0,0,0,GasA,Gd,N,SBrkr,672,0,912,0,1,2,1,TA,3,Typ,NoFireplace,NoGarage,NoGarage,0,0,NoGarage,NoGarage,N,0,0,0,0,NoFence,0,WD,Normal,80500
160,RM,NoAlley,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,0,672,672,GasA,TA,Y,SBrkr,672,0,1218,0,1,3,1,TA,7,Typ,NoFireplace,NoGarage,NoGarage,0,0,NoGarage,NoGarage,N,0,0,0,0,NoFence,0,WD,Abnorml,91500
20,RL,NoAlley,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,600,0,912,GasA,TA,Y,SBrkr,912,0,912,0,1,2,1,TA,5,Typ,NoFireplace,Attchd,Unf,1,288,TA,TA,Y,0,0,0,0,NoFence,0,WD,Abnorml,115000
20,RL,NoAlley,Reg,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,492,210,952,GasA,Ex,Y,SBrkr,1211,0,1211,0,1,3,1,TA,5,Typ,TA,Attchd,Unf,1,322,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,134000
50,RL,NoAlley,Reg,Lvl,Inside,NAmes,Artery,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Mn,Rec,0,844,1040,GasA,Ex,Y,SBrkr,1168,0,1846,0,2,3,1,TA,7,Typ,Gd,Attchd,Unf,1,315,TA,TA,Y,0,0,0,0,GdWo,0,WD,Normal,143000
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,Fa,No,LwQ,0,1380,2136,GasA,TA,N,FuseA,2136,0,2136,0,2,4,1,TA,7,Mod,NoFireplace,Detchd,Unf,2,528,TA,TA,Y,0,0,0,0,MnPrv,0,WD,Normal,137900
60,RL,NoAlley,IR1,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,0,64,788,GasA,Ex,Y,SBrkr,788,0,1490,0,2,3,1,Gd,8,Typ,Gd,Attchd,Fin,2,388,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,184000
80,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,CBlock,TA,TA,Av,GLQ,0,81,588,GasA,Ex,Y,SBrkr,1138,0,1138,1,1,3,1,TA,6,Typ,NoFireplace,Attchd,RFn,1,264,TA,TA,Y,0,0,0,0,MnWw,0,WD,Normal,145000
60,RL,NoAlley,IR1,Lvl,CulDSac,Somerst,Feedr,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,Unf,0,894,894,GasA,Ex,Y,SBrkr,894,0,1933,0,2,4,1,Gd,9,Typ,Gd,BuiltIn,Fin,3,668,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,214000
20,RL,NoAlley,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,0,317,912,GasA,Ex,Y,SBrkr,912,0,912,0,1,2,1,Gd,5,Typ,NoFireplace,Detchd,Unf,2,576,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,147000
120,RL,NoAlley,Reg,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,0,162,1702,GasA,Ex,Y,SBrkr,1702,0,1702,0,1,1,1,Ex,7,Typ,Gd,Attchd,Fin,3,1052,TA,TA,Y,0,0,224,0,NoFence,0,New,Partial,367294
80,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,0,409,1075,GasA,Gd,Y,SBrkr,1507,0,1507,0,2,4,1,TA,7,Maj1,NoFireplace,Basment,Unf,1,404,TA,TA,Y,0,0,0,0,GdWo,0,WD,Normal,127000
90,RL,NoAlley,IR1,Lvl,Inside,Sawyer,Feedr,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,GLQ,211,652,1361,GasA,Ex,Y,SBrkr,1361,0,2620,0,2,4,2,TA,12,Typ,TA,BuiltIn,RFn,2,600,TA,TA,N,145,0,0,0,NoFence,8300,WD,Normal,190000
90,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,0,303,1106,GasA,TA,Y,SBrkr,1190,0,1190,0,1,3,1,TA,6,Typ,NoFireplace,Attchd,Unf,2,540,TA,TA,Y,0,0,0,0,GdWo,0,WD,Normal,132500
90,RL,NoAlley,Reg,Lvl,FR2,NAmes,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,Slab,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0,0,0,GasA,TA,Y,SBrkr,1224,0,1224,0,2,2,2,TA,6,Typ,NoFireplace,CarPort,Unf,2,462,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,101800
20,RL,NoAlley,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,0,188,1188,GasA,Fa,Y,SBrkr,1188,0,1188,0,1,3,1,TA,6,Typ,NoFireplace,Attchd,RFn,2,531,TA,TA,Y,0,0,0,0,MnPrv,0,COD,Abnorml,142000
70,RH,NoAlley,Reg,Bnk,Inside,SWISU,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,Av,Unf,0,940,940,GasA,TA,N,FuseA,1024,0,1964,0,1,4,1,TA,7,Typ,NoFireplace,NoGarage,NoGarage,0,0,NoGarage,NoGarage,N,0,0,0,0,NoFence,0,WD,Abnorml,130000
70,RL,NoAlley,Reg,Lvl,Inside,Crawfor,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,Mn,Unf,0,747,747,GasA,Gd,Y,FuseF,892,0,1784,0,1,4,1,TA,9,Typ,NoFireplace,Detchd,Unf,1,180,Fa,Fa,N,0,0,0,0,NoFence,0,WD,Normal,138887
160,RL,NoAlley,Reg,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0,764,764,GasA,Ex,Y,SBrkr,764,0,1626,0,2,2,1,Gd,6,Typ,NoFireplace,BuiltIn,RFn,2,474,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,175500
60,RL,NoAlley,IR2,Lvl,FR2,CollgCr,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0,847,847,GasA,Ex,Y,SBrkr,847,0,1948,0,2,4,1,Gd,8,Typ,Gd,BuiltIn,Fin,2,434,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,195000
20,RL,NoAlley,Reg,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0,1141,1141,GasA,Ex,Y,SBrkr,1141,0,1141,0,1,3,1,TA,6,Typ,NoFireplace,Detchd,Unf,2,484,TA,TA,Y,0,0,0,0,NoFence,0,WD,Abnorml,142500
20,RL,NoAlley,IR1,HLS,Inside,Timber,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,0,1048,1476,GasA,Ex,Y,SBrkr,1484,0,1484,0,2,2,1,Ex,6,Typ,Gd,Attchd,RFn,2,472,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,265900
60,RL,NoAlley,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,0,334,884,GasA,Ex,Y,SBrkr,884,0,1768,0,2,3,1,Gd,8,Typ,NoFireplace,Attchd,RFn,2,543,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,224900
20,RL,NoAlley,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,0,1689,1689,GasA,Ex,Y,SBrkr,1689,0,1689,0,2,3,1,Gd,7,Typ,NoFireplace,Attchd,RFn,3,954,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,248328
85,RL,NoAlley,Reg,Lvl,Inside,NWAmes,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,168,0,1053,GasA,TA,Y,SBrkr,1173,0,1173,0,2,3,1,Gd,6,Typ,TA,Attchd,RFn,2,528,TA,TA,Y,0,0,0,0,MnPrv,0,WD,Family,170000
20,RL,NoAlley,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,Ex,TA,PConc,Ex,Gd,Gd,GLQ,0,690,2076,GasA,Ex,Y,SBrkr,2076,0,2076,0,2,2,1,Ex,7,Typ,Gd,Attchd,Fin,3,850,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,465000
70,RL,NoAlley,IR1,HLS,Corner,Crawfor,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,None,TA,TA,PConc,Gd,TA,No,Unf,0,792,792,GasA,Fa,Y,SBrkr,792,0,1517,0,1,3,1,Gd,7,Typ,Gd,Detchd,Unf,2,400,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,230000
80,RL,NoAlley,Reg,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,0,585,585,GasA,Ex,Y,SBrkr,1140,0,1868,0,3,3,1,TA,7,Typ,TA,BuiltIn,Fin,2,477,TA,TA,Y,0,0,147,0,NoFence,0,WD,Abnorml,178000
60,FV,NoAlley,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0,756,756,GasA,Ex,Y,SBrkr,756,0,1553,0,2,3,1,Gd,6,Typ,NoFireplace,Attchd,RFn,2,615,TA,TA,Y,0,0,0,0,NoFence,0,New,Partial,186500
80,RL,NoAlley,IR1,Lvl,Inside,Mitchel,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,0,473,1012,GasA,TA,Y,SBrkr,1034,0,1034,0,1,3,1,TA,6,Typ,NoFireplace,Attchd,Unf,3,888,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,169900
75,RM,Grvl,Reg,Lvl,Inside,OldTown,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,BrkTil,Gd,TA,No,Rec,0,416,735,OthW,Fa,N,SBrkr,1134,0,2058,0,1,3,1,TA,8,Typ,Gd,Detchd,Unf,2,396,Fa,Fa,P,259,0,0,0,NoFence,0,WD,Normal,129500
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,96,246,876,GasA,TA,Y,SBrkr,988,0,988,0,1,3,1,TA,6,Typ,NoFireplace,Attchd,Unf,1,276,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,119000
20,RL,NoAlley,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,Gd,TA,CBlock,TA,TA,No,ALQ,0,1045,2110,GasA,Ex,Y,SBrkr,2110,0,2110,0,2,3,1,Ex,8,Typ,TA,Attchd,Fin,2,522,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,244000
120,RL,NoAlley,IR1,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0,1405,1405,GasA,Ex,Y,SBrkr,1405,0,1405,0,2,2,1,Gd,6,Typ,Gd,Attchd,RFn,2,478,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,171750
20,RL,NoAlley,Reg,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,0,354,864,GasA,TA,Y,SBrkr,874,0,874,0,1,3,1,TA,5,Typ,NoFireplace,Attchd,RFn,1,288,TA,TA,Y,0,0,0,0,GdWo,600,WD,Normal,130000
60,RL,NoAlley,IR1,Lvl,Inside,Veenker,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,TA,TA,Gd,LwQ,1031,36,1192,GasA,TA,Y,SBrkr,1516,0,2167,0,2,3,1,Gd,9,Typ,Gd,Attchd,RFn,2,518,TA,TA,Y,0,0,0,0,MnPrv,0,WD,Normal,294000
60,RL,NoAlley,Reg,Lvl,Inside,Edwards,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0,746,746,GasA,Ex,Y,SBrkr,760,0,1656,0,2,3,1,Gd,7,Typ,Gd,BuiltIn,Fin,2,397,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,165400
50,RM,NoAlley,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,Fa,No,LwQ,0,459,884,GasA,TA,Y,FuseA,959,0,1367,0,1,3,1,TA,6,Typ,Gd,Detchd,Unf,1,560,TA,TA,Y,0,0,120,0,NoFence,0,WD,Normal,127500
20,RL,NoAlley,IR1,Lvl,Corner,NoRidge,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,0,672,1986,GasA,Ex,Y,SBrkr,1987,0,1987,0,2,2,1,Gd,7,Typ,TA,Attchd,Fin,2,691,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,301500
30,RL,NoAlley,Reg,Lvl,Corner,Edwards,Feedr,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,Fa,TA,No,Unf,0,864,864,GasA,Ex,Y,SBrkr,864,0,864,0,1,2,1,TA,4,Typ,NoFireplace,NoGarage,NoGarage,0,0,NoGarage,NoGarage,Y,0,0,0,0,NoFence,0,WD,Normal,99900
80,RL,NoAlley,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,0,201,856,GasA,Ex,Y,SBrkr,1166,0,1166,0,2,2,1,Gd,5,Typ,NoFireplace,Attchd,Fin,2,400,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,190000
20,RL,NoAlley,Reg,Lvl,FR2,NAmes,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,No,ALQ,438,14,1054,GasA,Gd,Y,SBrkr,1054,0,1054,0,1,3,1,TA,6,Typ,NoFireplace,Attchd,Unf,2,460,TA,TA,Y,0,0,80,0,NoFence,0,WD,Normal,151000
60,RL,NoAlley,IR3,Lvl,CulDSac,Gilbert,RRAn,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,0,841,841,GasA,Ex,Y,SBrkr,892,0,1675,0,2,3,1,TA,7,Typ,TA,BuiltIn,Fin,2,502,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,181000
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,0,546,1050,GasA,Gd,Y,SBrkr,1050,0,1050,0,1,2,1,TA,5,Typ,NoFireplace,Attchd,Unf,1,338,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,128900
50,RL,NoAlley,Reg,Lvl,Inside,ClearCr,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,Unf,0,1104,1104,GasA,Ex,Y,FuseA,1104,0,1788,0,1,5,1,TA,8,Min2,TA,Attchd,Unf,1,304,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,161500
70,RL,Pave,Reg,Lvl,Inside,BrkSide,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,0,764,764,GasA,Ex,Y,FuseA,1060,0,1824,0,1,3,1,TA,8,Typ,Gd,Detchd,Unf,2,520,TA,TA,N,126,0,0,0,GdPrv,0,WD,Normal,180500
120,RH,NoAlley,Reg,Lvl,Inside,NAmes,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,0,1139,1405,GasA,Ex,Y,SBrkr,1337,0,1337,0,2,2,1,Gd,5,Typ,NoFireplace,Attchd,Fin,2,511,TA,TA,Y,0,0,0,0,NoFence,0,COD,Abnorml,181000
160,FV,NoAlley,Reg,Lvl,FR3,Somerst,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,0,241,691,GasA,Ex,Y,SBrkr,713,0,1452,0,2,3,1,Gd,6,Typ,NoFireplace,Detchd,Unf,2,506,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,183900
190,RM,NoAlley,IR1,Bnk,Inside,OldTown,Feedr,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,Fa,TA,CBlock,TA,TA,No,Unf,0,925,925,GasA,TA,N,FuseF,964,0,1889,0,1,4,2,TA,9,Typ,Gd,Detchd,Unf,1,308,TA,TA,N,264,0,0,0,MnPrv,0,WD,Normal,122000
20,RL,NoAlley,IR1,HLS,Inside,Timber,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,None,Ex,TA,PConc,Ex,TA,Gd,Unf,0,2002,2002,GasA,Ex,Y,SBrkr,2018,0,2018,0,2,3,1,Ex,10,Typ,Gd,Attchd,Fin,3,746,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,378500
50,RL,NoAlley,IR1,Lvl,Inside,Crawfor,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,TA,Gd,CBlock,TA,TA,Mn,Rec,0,536,728,GasA,Ex,Y,SBrkr,1968,0,3447,0,3,4,1,Gd,11,Typ,Gd,BuiltIn,Unf,3,1014,TA,TA,Y,0,0,0,0,GdWo,0,WD,Normal,381000
50,RL,NoAlley,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,0,414,874,GasW,TA,Y,FuseA,874,0,1524,0,1,3,1,TA,7,Typ,NoFireplace,Attchd,Unf,1,315,TA,TA,Y,0,0,0,0,GdWo,0,WD,Normal,144000
40,RL,NoAlley,Reg,Low,Inside,ClearCr,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,0,74,1332,GasA,TA,Y,SBrkr,1332,0,1524,0,0,0,1,Gd,4,Typ,TA,Attchd,Fin,2,586,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,260000
20,RL,NoAlley,IR1,Lvl,Inside,NWAmes,PosN,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,0,1489,1489,GasA,Gd,Y,SBrkr,1489,0,1489,0,2,3,1,Gd,7,Typ,Gd,Attchd,RFn,2,462,TA,TA,Y,0,0,0,0,NoFence,0,WD,Normal,185750
20,RL,NoAlley,IR1,Lvl,CulDSac,Sawyer,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,375,0,935,GasA,TA,Y,SBrkr,935,0,935,0,1,3,1,TA,5,Typ,NoFireplace,Attchd,Unf,1,288,TA,TA,Y,0,0,0,0,MnPrv,0,WD,Normal,137000
80,RL,NoAlley,IR1,Lvl,Corner,Edwards,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,0,300,1019,GasA,Gd,Y,SBrkr,1357,0,1357,0,1,2,1,Ex,5,Typ,Gd,Basment,RFn,1,312,TA,TA,Y,0,0,163,0,GdPrv,0,WD,Normal,177000
